"CRUISE","VESSEL","SPN","HAUL","STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
202301,"Seabrooke",176,"C34","XX70",69322,1,139.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,148.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,124.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,128.45,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,144.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,147.79,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,130.21,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,115.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,154.9,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,149.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,129.48,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,143.04,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,126.92,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,122.8,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,111.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,137.6,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,142.09,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,148.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,150.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,128.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,151.28,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,1,108.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,2,138.76,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",176,"C34","XX70",69322,2,148.11,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",177,"C33","XX73",69322,1,135.52,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",177,"C33","XX73",69322,2,148.54,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",178,"C32","X218",69322,1,107.82,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",178,"C32","X218",69322,1,149.48,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",180,"C30","XX45",69322,1,138.2,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",180,"C30","XX45",69322,1,149.88,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",180,"C30","XX45",69322,1,172.85,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",180,"C30","XX45",69322,1,164.39,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",181,"C29","X608",69322,1,157.21,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",182,"C28","XX56",69322,1,141.69,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",182,"C28","XX56",69322,1,159.36,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",182,"C28","XX56",69322,1,159.17,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",182,"C28","XX56",69322,2,154.51,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",184,"C26","X174",69322,1,167.78,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",184,"C26","X174",69322,1,154.15,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",187,"C23","XY13",69322,2,162.62,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",187,"C23","XY13",69322,2,168.05,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",187,"C23","XY13",69322,1,160.86,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",188,"C22","X209",69322,1,149.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",188,"C22","X209",69322,1,173.52,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",188,"C22","X209",69322,1,143.03,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",188,"C22","X209",69322,1,170.72,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",188,"C22","X209",69322,2,101.62,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",189,"C21","X501",69322,1,140.45,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",189,"C21","X501",69322,1,157.65,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,1,143.29,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,1,136.74,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,1,151.76,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,1,162.04,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,1,143.02,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",191,"D22","X43",69322,2,172.76,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",192,"D23","X981",69322,1,132.91,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",194,"D25","X220",69322,1,137.1,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",194,"D25","X220",69322,1,140.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",194,"D25","X220",69322,1,144.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",194,"D25","X220",69322,2,102.46,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",196,"D27","XX92",69322,1,172.53,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",196,"D27","XX92",69322,2,148.56,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",196,"D27","XX92",69322,2,146.61,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",196,"D27","XX92",69322,2,137.4,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,1,140.75,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,1,173.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,1,167.78,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,1,182.55,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,2,125.25,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,2,152.62,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,2,155.9,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",197,"D28","X210",69322,2,143.39,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,1,157.29,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,1,138.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,1,132.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,1,169.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,1,177.86,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,2,138.8,NA,1,3,2,2,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",198,"D29","XX57",69322,2,169.03,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,1,134.61,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,1,155.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,1,136.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,1,159.36,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,2,104.64,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,2,152.77,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",199,"D30","XX59",69322,2,147.97,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",204,"C56","X225",69322,1,174.54,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",207,"C53","XX51",69322,1,158.73,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",212,"C48","XX36",69322,2,159.78,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",214,"C46","XA19",69322,2,132.07,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",214,"C46","XA19",69322,2,121.7,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",216,"C44","X21",69322,2,131.54,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",218,"C42","XX48",69322,1,174.95,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",218,"C42","XX48",69322,1,140.11,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",220,"C40","XX21",69322,1,117.73,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",220,"C40","XX21",69322,1,108.28,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,149.58,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,182.72,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,121.84,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,121.8,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,122.67,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,141.79,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,129.54,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,134.01,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,164.92,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",221,"C39","X947",69322,1,139.08,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",222,"C38","XX75",69322,1,160.19,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",222,"C38","XX75",69322,1,129.79,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",222,"C38","XX75",69322,1,142.81,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",222,"C38","XX75",69322,1,162.91,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,109.52,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,140.11,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,176.56,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,135.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,152.85,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,160.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,159.89,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,152.88,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,165.9,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,1,165.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",223,"C37","XX61",69322,2,139.52,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,127.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,124.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,111.9,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,102.52,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,116.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,111.34,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,130.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,134.84,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,136.51,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,154.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,153.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,115.12,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,137.34,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,126.9,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,141.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,134.77,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,142.21,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,117.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,111.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",224,"C36","XA39",69322,1,108.65,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",227,"B36","XX59",69322,1,168.9,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",227,"B36","XX59",69322,1,149.99,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",228,"B37","XX57",69322,1,150.88,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",229,"B38","X210",69322,1,139.43,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",230,"B39","XX92",69322,1,161.78,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",231,"B40","XX39",69322,2,126.36,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",232,"B41","X220",69322,2,163.24,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",247,"B56","XX45",69322,2,161.21,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",247,"B56","XX45",69322,2,146.71,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",249,"B58","X22",69322,2,114.5,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",249,"B58","X22",69322,2,148.7,NA,1,3,2,2,6,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",290,"A27","XA39",69322,1,150.77,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",296,"A21","X218",69322,1,151.99,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",296,"A21","X218",69322,1,129.63,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",296,"A21","X218",69322,1,155.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",296,"A21","X218",69322,2,128.14,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",298,"B17","X22",69322,1,139.22,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",299,"B18","XA38",69322,1,132.31,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",299,"B18","XA38",69322,1,149.29,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",299,"B18","XA38",69322,1,161.5,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",299,"B18","XA38",69322,1,144.69,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",299,"B18","XA38",69322,1,157.4,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",300,"B19","X102",69322,1,146.65,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",301,"B20","X174",69322,1,164.36,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",301,"B20","X174",69322,2,149.58,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",303,"B22","XX98",69322,1,133.51,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",304,"B23","XY13",69322,1,166.16,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",304,"B23","XY13",69322,2,136.55,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",307,"B26","X18",69322,1,136.67,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",308,"B27","X43",69322,1,142.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",308,"B27","X43",69322,2,145.12,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",309,"B28","X981",69322,1,161.64,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",309,"B28","X981",69322,1,167.07,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",310,"B29","X220",69322,1,172.18,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",310,"B29","X220",69322,1,142.07,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,170.29,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,147.86,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,155.31,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,164.6,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,157.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,178.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",311,"B30","X213",69322,1,153.04,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",314,"B33","X210",69322,1,158.72,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",314,"B33","X210",69322,1,152.39,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",314,"B33","X210",69322,1,163.4,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",314,"B33","X210",69322,1,148.41,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",316,"B35","XX57",69322,1,166.09,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",316,"B35","XX57",69322,1,146.05,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",316,"B35","XX57",69322,1,170.01,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",2,"G36","XA30",69322,2,111,NA,1,2,2,1,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",2,"G36","XA30",69322,2,102,NA,1,2,2,1,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",2,"G36","XA30",69322,2,116,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",2,"G36","XA30",69322,1,138,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",3,"G37","X260",69322,1,153.21,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",3,"G37","X260",69322,1,144.25,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",3,"G37","X260",69322,1,145.45,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",3,"G37","X260",69322,2,103.08,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",3,"G37","X260",69322,2,119.93,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",4,"G38","X166",69322,1,114.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",4,"G38","X166",69322,1,127.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",4,"G38","X166",69322,1,153.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",4,"G38","X166",69322,1,147.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
